qt56-qttools                   @5.6.3          aqua/qt56
qt56-qttools-docs              @5.6.3          aqua/qt56
qt56-qtquickcontrols           @5.6.3          aqua/qt56
qt56-qtquickcontrols-docs      @5.6.3          aqua/qt56
qt56-qtenginio                 @5.6.3          aqua/qt56
qt56-qtenginio-docs            @5.6.3          aqua/qt56
qt56-qtwebsockets              @5.6.3          aqua/qt56
qt56-qtwebsockets-docs         @5.6.3          aqua/qt56
qt56-qtwebkit-examples         @5.6.3          aqua/qt56
qt56-qttranslations            @5.6.3          aqua/qt56
qt56-mysql-plugin              @5.6.3          aqua/qt56
qt56-psql-plugin               @5.6.3          aqua/qt56
qt56-sqlite-plugin             @5.6.3          aqua/qt56
qt56-docs                      @5.6.3          aqua/qt56
qt57                           @5.7.1          aqua/qt57
qt57-qtquickcontrols2          @5.7.1          aqua/qt57
qt57-qtquickcontrols2-docs     @5.7.1          aqua/qt57
qt57-qtbase                    @5.7.1          aqua/qt57
qt57-qtbase-docs               @5.7.1          aqua/qt57
qt57-qtwebengine               @5.7.1          aqua/qt57
qt57-qtwebengine-docs          @5.7.1          aqua/qt57
qt57-qtdeclarative             @5.7.1          aqua/qt57
qt57-qtdeclarative-docs        @5.7.1          aqua/qt57
qt57-qtserialport              @5.7.1          aqua/qt57
qt57-qtserialport-docs         @5.7.1          aqua/qt57
qt57-qtsensors                 @5.7.1          aqua/qt57
qt57-qtsensors-docs            @5.7.1          aqua/qt57
qt57-qtcharts                  @5.7.1          aqua/qt57
qt57-qtcharts-docs             @5.7.1          aqua/qt57
qt57-qtwebkit                  @5.7.1          aqua/qt57
qt57-qtwebkit-docs             @5.7.1          aqua/qt57
qt57-qtdoc                     @5.7.1          aqua/qt57
qt57-qtwebchannel              @5.7.1          aqua/qt57
qt57-qtwebchannel-docs         @5.7.1          aqua/qt57
qt57-qtdeclarative-render2d    @5.7.1          aqua/qt57
qt57-qtdeclarative-render2d-docs @5.7.1          aqua/qt57
qt57-qtimageformats            @5.7.1          aqua/qt57
qt57-qtimageformats-docs       @5.7.1          aqua/qt57
qt57-qtvirtualkeyboard         @5.7.1          aqua/qt57
qt57-qtvirtualkeyboard-docs    @5.7.1          aqua/qt57
qt57-qtsvg                     @5.7.1          aqua/qt57
qt57-qtsvg-docs                @5.7.1          aqua/qt57
qt57-qtmacextras               @5.7.1          aqua/qt57
qt57-qtmacextras-docs          @5.7.1          aqua/qt57
qt57-qtlocation                @5.7.1          aqua/qt57
qt57-qtlocation-docs           @5.7.1          aqua/qt57
qt57-qtxmlpatterns             @5.7.1          aqua/qt57
qt57-qtxmlpatterns-docs        @5.7.1          aqua/qt57
qt57-qtserialbus               @5.7.1          aqua/qt57
qt57-qtserialbus-docs          @5.7.1          aqua/qt57
qt57-qtmultimedia              @5.7.1          aqua/qt57
qt57-qtmultimedia-docs         @5.7.1          aqua/qt57
qt57-qtcanvas3d                @5.7.1          aqua/qt57
qt57-qtcanvas3d-docs           @5.7.1          aqua/qt57
qt57-qtdatavis3d               @5.7.1          aqua/qt57
qt57-qtdatavis3d-docs          @5.7.1          aqua/qt57
qt57-qtgraphicaleffects        @5.7.1          aqua/qt57
qt57-qtgraphicaleffects-docs   @5.7.1          aqua/qt57
qt57-qtpurchasing              @5.7.1          aqua/qt57
qt57-qtpurchasing-docs         @5.7.1          aqua/qt57
qt57-qtscript                  @5.7.1          aqua/qt57
qt57-qtscript-docs             @5.7.1          aqua/qt57
qt57-qtscxml                   @5.7.1          aqua/qt57
qt57-qtscxml-docs              @5.7.1          aqua/qt57
qt57-qt3d                      @5.7.1          aqua/qt57
qt57-qt3d-docs                 @5.7.1          aqua/qt57
qt57-qtconnectivity            @5.7.1          aqua/qt57
qt57-qtconnectivity-docs       @5.7.1          aqua/qt57
qt57-qtgamepad                 @5.7.1          aqua/qt57
qt57-qtgamepad-docs            @5.7.1          aqua/qt57
qt57-qtwebview                 @5.7.1          aqua/qt57
qt57-qtwebview-docs            @5.7.1          aqua/qt57
qt57-qttools                   @5.7.1          aqua/qt57
qt57-qttools-docs              @5.7.1          aqua/qt57
qt57-qtquickcontrols           @5.7.1          aqua/qt57
qt57-qtquickcontrols-docs      @5.7.1          aqua/qt57
qt57-qtwebsockets              @5.7.1          aqua/qt57
qt57-qtwebsockets-docs         @5.7.1          aqua/qt57
qt57-qtwebkit-examples         @5.7.1          aqua/qt57
qt57-qttranslations            @5.7.1          aqua/qt57
qt57-mysql-plugin              @5.7.1          aqua/qt57
qt57-psql-plugin               @5.7.1          aqua/qt57
qt57-sqlite-plugin             @5.7.1          aqua/qt57
qt57-docs                      @5.7.1          aqua/qt57
qt58                           @5.8.0          aqua/qt58
qt58-qtquickcontrols2          @5.8.0          aqua/qt58
qt58-qtquickcontrols2-docs     @5.8.0          aqua/qt58
qt58-qtbase                    @5.8.0          aqua/qt58
qt58-qtbase-docs               @5.8.0          aqua/qt58
qt58-qtwebengine               @5.8.0          aqua/qt58
qt58-qtwebengine-docs          @5.8.0          aqua/qt58
qt58-qtdeclarative             @5.8.0          aqua/qt58
qt58-qtdeclarative-docs        @5.8.0          aqua/qt58
qt58-qtserialport              @5.8.0          aqua/qt58
qt58-qtserialport-docs         @5.8.0          aqua/qt58
qt58-qtsensors                 @5.8.0          aqua/qt58
qt58-qtsensors-docs            @5.8.0          aqua/qt58
qt58-qtcharts                  @5.8.0          aqua/qt58
qt58-qtcharts-docs             @5.8.0          aqua/qt58
qt58-qtwebkit                  @5.8.0          aqua/qt58
qt58-qtwebkit-docs             @5.8.0          aqua/qt58
qt58-qtdoc                     @5.8.0          aqua/qt58
qt58-qtwebchannel              @5.8.0          aqua/qt58
qt58-qtwebchannel-docs         @5.8.0          aqua/qt58
qt58-qtimageformats            @5.8.0          aqua/qt58
qt58-qtimageformats-docs       @5.8.0          aqua/qt58
qt58-qtvirtualkeyboard         @5.8.0          aqua/qt58
qt58-qtvirtualkeyboard-docs    @5.8.0          aqua/qt58
qt58-qtsvg                     @5.8.0          aqua/qt58
qt58-qtsvg-docs                @5.8.0          aqua/qt58
qt58-qtmacextras               @5.8.0          aqua/qt58
qt58-qtmacextras-docs          @5.8.0          aqua/qt58
qt58-qtlocation                @5.8.0          aqua/qt58
qt58-qtlocation-docs           @5.8.0          aqua/qt58
qt58-qtxmlpatterns             @5.8.0          aqua/qt58
qt58-qtxmlpatterns-docs        @5.8.0          aqua/qt58
qt58-qtserialbus               @5.8.0          aqua/qt58
qt58-qtserialbus-docs          @5.8.0          aqua/qt58
qt58-qtmultimedia              @5.8.0          aqua/qt58
qt58-qtmultimedia-docs         @5.8.0          aqua/qt58
qt58-qtcanvas3d                @5.8.0          aqua/qt58
qt58-qtcanvas3d-docs           @5.8.0          aqua/qt58
qt58-qtdatavis3d               @5.8.0          aqua/qt58
qt58-qtdatavis3d-docs          @5.8.0          aqua/qt58
qt58-qtgraphicaleffects        @5.8.0          aqua/qt58
qt58-qtgraphicaleffects-docs   @5.8.0          aqua/qt58
qt58-qtpurchasing              @5.8.0          aqua/qt58
qt58-qtpurchasing-docs         @5.8.0          aqua/qt58
qt58-qtnetworkauth             @5.8.0          aqua/qt58
qt58-qtnetworkauth-docs        @5.8.0          aqua/qt58
qt58-qtscript                  @5.8.0          aqua/qt58
qt58-qtscript-docs             @5.8.0          aqua/qt58
qt58-qtscxml                   @5.8.0          aqua/qt58
qt58-qtscxml-docs              @5.8.0          aqua/qt58
qt58-qt3d                      @5.8.0          aqua/qt58
qt58-qt3d-docs                 @5.8.0          aqua/qt58
qt58-qtconnectivity            @5.8.0          aqua/qt58
qt58-qtconnectivity-docs       @5.8.0          aqua/qt58
qt58-qtgamepad                 @5.8.0          aqua/qt58
qt58-qtgamepad-docs            @5.8.0          aqua/qt58
qt58-qtspeech                  @5.8.0          aqua/qt58
qt58-qtspeech-docs             @5.8.0          aqua/qt58
qt58-qtwebview                 @5.8.0          aqua/qt58
qt58-qtwebview-docs            @5.8.0          aqua/qt58
qt58-qttools                   @5.8.0          aqua/qt58
qt58-qttools-docs              @5.8.0          aqua/qt58
qt58-qtquickcontrols           @5.8.0          aqua/qt58
qt58-qtquickcontrols-docs      @5.8.0          aqua/qt58
qt58-qtwebsockets              @5.8.0          aqua/qt58
qt58-qtwebsockets-docs         @5.8.0          aqua/qt58
qt58-qtwebkit-examples         @5.8.0          aqua/qt58
qt58-qttranslations            @5.8.0          aqua/qt58
qt58-mysql-plugin              @5.8.0          aqua/qt58
qt58-psql-plugin               @5.8.0          aqua/qt58
qt58-sqlite-plugin             @5.8.0          aqua/qt58
qt58-docs                      @5.8.0          aqua/qt58
qt59                           @5.9.9          aqua/qt59
qt59-qtquickcontrols2          @5.9.9          aqua/qt59
qt59-qtquickcontrols2-docs     @5.9.9          aqua/qt59
qt59-qtbase                    @5.9.9          aqua/qt59
qt59-qtbase-docs               @5.9.9          aqua/qt59
qt59-qtwebengine               @5.9.9          aqua/qt59
qt59-qtwebengine-docs          @5.9.9          aqua/qt59
qt59-qtdeclarative             @5.9.9          aqua/qt59
qt59-qtdeclarative-docs        @5.9.9          aqua/qt59
qt59-qtserialport              @5.9.9          aqua/qt59
qt59-qtserialport-docs         @5.9.9          aqua/qt59
qt59-qtsensors                 @5.9.9          aqua/qt59
qt59-qtsensors-docs            @5.9.9          aqua/qt59
qt59-qtcharts                  @5.9.9          aqua/qt59
qt59-qtcharts-docs             @5.9.9          aqua/qt59
qt59-qtwebkit                  @5.9.1          aqua/qt59
qt59-qtwebkit-docs             @5.9.1          aqua/qt59
qt59-qtdoc                     @5.9.9          aqua/qt59
qt59-qtwebchannel              @5.9.9          aqua/qt59
qt59-qtwebchannel-docs         @5.9.9          aqua/qt59
qt59-qtimageformats            @5.9.9          aqua/qt59
qt59-qtimageformats-docs       @5.9.9          aqua/qt59
qt59-qtvirtualkeyboard         @5.9.9          aqua/qt59
qt59-qtvirtualkeyboard-docs    @5.9.9          aqua/qt59
qt59-qtsvg                     @5.9.9          aqua/qt59
qt59-qtsvg-docs                @5.9.9          aqua/qt59
qt59-qtmacextras               @5.9.9          aqua/qt59
qt59-qtmacextras-docs          @5.9.9          aqua/qt59
qt59-qtlocation                @5.9.9          aqua/qt59
qt59-qtlocation-docs           @5.9.9          aqua/qt59
qt59-qtxmlpatterns             @5.9.9          aqua/qt59
qt59-qtxmlpatterns-docs        @5.9.9          aqua/qt59
qt59-qtserialbus               @5.9.9          aqua/qt59
qt59-qtserialbus-docs          @5.9.9          aqua/qt59
qt59-qtmultimedia              @5.9.9          aqua/qt59
qt59-qtmultimedia-docs         @5.9.9          aqua/qt59
qt59-qtcanvas3d                @5.9.9          aqua/qt59
qt59-qtcanvas3d-docs           @5.9.9          aqua/qt59
qt59-qtdatavis3d               @5.9.9          aqua/qt59
qt59-qtdatavis3d-docs          @5.9.9          aqua/qt59
qt59-qtgraphicaleffects        @5.9.9          aqua/qt59
qt59-qtgraphicaleffects-docs   @5.9.9          aqua/qt59
qt59-qtpurchasing              @5.9.9          aqua/qt59
qt59-qtpurchasing-docs         @5.9.9          aqua/qt59
qt59-qtnetworkauth             @5.9.9          aqua/qt59
qt59-qtnetworkauth-docs        @5.9.9          aqua/qt59
qt59-qtscript                  @5.9.9          aqua/qt59
qt59-qtscript-docs             @5.9.9          aqua/qt59
qt59-qtremoteobjects           @5.9.9          aqua/qt59
qt59-qtremoteobjects-docs      @5.9.9          aqua/qt59
qt59-qtscxml                   @5.9.9          aqua/qt59
qt59-qtscxml-docs              @5.9.9          aqua/qt59
qt59-qt3d                      @5.9.9          aqua/qt59
qt59-qt3d-docs                 @5.9.9          aqua/qt59
qt59-qtconnectivity            @5.9.9          aqua/qt59
qt59-qtconnectivity-docs       @5.9.9          aqua/qt59
qt59-qtgamepad                 @5.9.9          aqua/qt59
qt59-qtgamepad-docs            @5.9.9          aqua/qt59
qt59-qtspeech                  @5.9.9          aqua/qt59
qt59-qtspeech-docs             @5.9.9          aqua/qt59
qt59-qtwebview                 @5.9.9          aqua/qt59
qt59-qtwebview-docs            @5.9.9          aqua/qt59
qt59-qttools                   @5.9.9          aqua/qt59
qt59-qttools-docs              @5.9.9          aqua/qt59
qt59-qtquickcontrols           @5.9.9          aqua/qt59
qt59-qtquickcontrols-docs      @5.9.9          aqua/qt59
qt59-qtwebsockets              @5.9.9          aqua/qt59
qt59-qtwebsockets-docs         @5.9.9          aqua/qt59
qt59-qtwebkit-examples         @5.9.1          aqua/qt59
qt59-qttranslations            @5.9.9          aqua/qt59
qt59-mysql-plugin              @5.9.9          aqua/qt59
qt59-psql-plugin               @5.9.9          aqua/qt59
qt59-sqlite-plugin             @5.9.9          aqua/qt59
qt59-docs                      @5.9.9          aqua/qt59
qt6                            @6.2.1          aqua/qt6
qt6-qtbase                     @6.2.1          aqua/qt6
qt6-qtdeclarative              @6.2.1          aqua/qt6
qt6-qtsensors                  @6.2.1          aqua/qt6
qt6-qtserialport               @6.2.1          aqua/qt6
qt6-qtwebchannel               @6.2.1          aqua/qt6
qt6-qtimageformats             @6.2.1          aqua/qt6
qt6-qtsvg                      @6.2.1          aqua/qt6
qt6-qt5compat                  @6.2.1          aqua/qt6
qt6-qtlocation                 @6.2.1          aqua/qt6
qt6-qtserialbus                @6.2.1          aqua/qt6
qt6-qtnetworkauth              @6.2.1          aqua/qt6
qt6-qtremoteobjects            @6.2.1          aqua/qt6
qt6-qt3d                       @6.2.1          aqua/qt6
qt6-qtconnectivity             @6.2.1          aqua/qt6
qt6-qttools                    @6.2.1          aqua/qt6
qt6-qtwebsockets               @6.2.1          aqua/qt6
qt6-qttranslations             @6.2.1          aqua/qt6
qt6-mysql-plugin               @6.2.1          aqua/qt6
qt6-psql-plugin                @6.2.1          aqua/qt6
qt6-sqlite-plugin              @6.2.1          aqua/qt6
qtiplot                        @0.9.8.9        aqua/qtiplot
radassist                      @1.0.0          aqua/radassist
sequelpro-devel                @20200622       aqua/sequelpro-devel
sloth                          @1.5            aqua/sloth
smooth                         @0.9.8          aqua/smooth
squirrel-ime                   @0.15.2         aqua/squirrel-ime
ssh-askpass-mac                @1.2            aqua/ssh-askpass-mac
tagainijisho                   @1.0.3          aqua/tagainijisho
terminal-notifier              @2.0.0          aqua/terminal-notifier
vineserver                     @4.01           aqua/vineserver
vineserver3                    @3.12           aqua/vineserver
wezterm                        @20220905-102802-7d4b8249 aqua/wezterm
wtf-x                          @0.1            aqua/wtf-x
x2goclient                     @4.1.2.2        aqua/x2goclient
